Item_Identifier,Item_Weight,Item_Visibility,Item_MRP,Outlet_Identifier,Item_Outlet_Sales,visibility_ratio,Item_MeanPrice_Ratio,specific_price,Item_Fat_Content_0,Item_Fat_Content_1,Item_Fat_Content_2,Outlet_Size_0,Outlet_Size_1,Outlet_Size_2,Outlet_Location_Type_0,Outlet_Location_Type_1,Outlet_Location_Type_2,Outlet_Type_0,Outlet_Type_1,Outlet_Type_2,Outlet_Type_3,Item_Type_combined_0,Item_Type_combined_1,Item_Type_combined_2,Outlet_0,Outlet_1,Outlet_2,Outlet_3,Outlet_4,Outlet_5,Outlet_6,Outlet_7,Outlet_8,Outlet_9
FDD50,0.8511461744566835,0.42295178273870226,0.5790497728337713,OUT027,3889.6036,0.9942317084025664,0.9922349086559026,0.14689912740883004,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
NCU05,0.43137838642453114,0.17010497165705224,0.21040805030933998,OUT049,1288.9888,0.931077933993391,1.0034470577431809,0.10524973009869545,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
FDI56,0.16493003870199463,0.2776680538612215,0.2505305638747971,OUT018,1733.0774,0.8782920693734948,0.9879669111936168,0.21681980600854875,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
DRL11,0.35397439714200657,0.13705631414684455,0.5433169325428356,OUT049,1893.5352,0.9310779353247303,1.0062467038109244,0.2746990586871898,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
FDQ08,0.6635903542721047,0.04739308763031406,0.1301519874498299,OUT045,1225.072,0.8765027450170035,1.0120888168642264,0.046039655233481906,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDW20,0.964275081869604,0.06298264326369139,0.397638523860943,OUT027,2463.46,1.0316974363215676,1.0127863765659937,0.08834395416887303,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDW46,0.5028282226853229,0.20586880736416355,0.13649668249020366,OUT045,1043.9744,0.9241603481579662,0.9772391071158423,0.065077389879939,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDO09,0.5325989877939863,0.3752729243072044,0.9898242093324912,OUT049,6574.775,1.034531035035943,1.0073506727960362,0.36475889249923654,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
DRJ49,0.1375409348020244,0.03225070174290849,0.41458346066866336,OUT018,1679.1476,1.146156756988806,1.00126161951574,0.34833943632946185,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
FDP26,0.19231914260196487,0.4182733991910811,0.3045037657301578,OUT013,2404.2038,1.1585886371578908,0.9878552266310592,0.235252669374423,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDO19,0.782673414706758,0.040080531685222034,0.06627124802205789,OUT035,972.068,1.0371975350347953,0.9676776457222395,0.01963535550855354,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
NCG43,0.9315272402500745,0.37155442808049166,0.2646715767169896,OUT010,277.6386,1.7756350345252143,1.001925829872189,0.060092727508703835,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
FDG02,0.19648704971717773,0.02366404698040815,0.6716038818599787,OUT046,1904.1879999999999,0.9222899413265334,0.9967858234007483,0.4571454277541561,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDO32,0.10747246204227451,0.3600377752036728,0.06203777275227679,OUT035,419.454,0.9294568232939739,0.995902172812604,0.11268977344875888,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDR34,0.7409943435546293,0.03814652130242868,0.8410294806755904,OUT046,4809.7392,0.9222898867468357,1.0023299649806265,0.2405834394452722,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDU59,0.07293837451622509,0.2857354858323744,0.5614010961025203,OUT046,1787.0072,0.9990697541381504,1.006538755279468,0.5420836406687288,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDN31,0.4135159273593331,0.2138274886185651,0.6649578265387202,OUT045,2656.542,0.9315179235780798,0.9885458956028511,0.2985905159377098,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDT55,0.5385531408157187,0.12274341262175151,0.5386479704446211,OUT027,6942.9624,1.022799732975438,1.0076435750019428,0.20260741278977898,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDE08,0.8124441798154212,0.14145195937703237,0.49271726802898497,OUT018,2375.5744,0.8667048603673475,0.9965438496075693,0.13060625593640146,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDK52,0.8154212563262877,0.23267992287947414,0.8171371282657267,OUT013,4288.4178,1.0592389820176251,0.9921534275335783,0.21546952724613538,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDW11,0.4790116105983923,0.13905335401169122,0.12364005867612007,OUT013,990.7104,0.9288589854798653,0.982474353836653,0.06333658375810805,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDC03,0.23935695147365282,0.21052979646184572,0.6964792630170664,OUT049,3511.4292,0.9310779346566062,0.9994316291339176,0.42979988338949393,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDR43,0.8124441798154212,0.4881918654008227,0.02728796120856511,OUT018,549.285,0.9334195336662617,1.0017705852669598,0.007872462436121018,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDL14,0.21196784757368264,0.1547110158435731,0.5263499242779238,OUT010,311.5944,1.4641166749159544,0.9985211589998406,0.35549277468878027,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
FDP39,0.48198868710925874,0.2031642844223465,0.08973914933208377,OUT045,571.2564,0.8765027643825731,1.0036368926389294,0.050088661833428076,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDG29,0.7767192616850251,0.16145936664190907,0.03716239159518911,OUT027,419.454,0.9942317137237273,0.9549876111597337,0.01200437250541652,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
DRH15,0.2512652575171182,0.3273745509961401,0.04521592676350944,OUT046,1537.9979999999998,1.0274967214000794,0.9473004267159737,0.06302319411719198,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
FDT11,0.08246501935099732,0.07940524835195283,0.6641199600676405,OUT035,3755.112,0.8745633889364562,0.9993612794849358,0.6095507142670563,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDU48,0.8511461744566837,0.15939253962817437,0.425462991259703,OUT035,1581.9408,0.874563396054026,0.9987091718654137,0.10779484642604242,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDY12,0.3122953259898779,0.40659688191229487,0.07602258758972899,OUT013,657.8104,1.0,0.9714791692627937,0.06792612591359756,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDS44,0.48198868710925874,0.4721189595656005,0.8788845764657147,OUT017,5528.1374,1.0336461891810151,0.99416067649397,0.3494862781365037,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
NCP06,0.9612980053587377,0.11031153151974385,0.5031723475201869,OUT018,2267.049,0.933419534203731,0.9924199461683713,0.11310856918186277,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
DRH23,0.6010717475439118,0.5129109704332835,0.10174687094649201,OUT013,718.3982,0.9579234595211679,0.9926353567540963,0.04249553291819536,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
FDA16,0.1274188746650789,0.09298466748507808,0.8130598510006859,OUT027,7073.4592,1.136113834421135,1.0091132171762294,0.6437063465338737,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDT45,0.6725215838047036,0.16616230253258574,0.10443873982166266,OUT018,491.3604,1.0408411682359744,1.0265273423439234,0.03749299962216653,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDE56,0.7558797261089609,0.48187614689843866,0.12830902077433462,OUT017,1052.6298,0.9275067661159102,0.9892794849006903,0.03830387723255516,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDA40,0.6814528133373028,0.2963461033738306,0.23852284226038892,OUT017,263.6568,1.0428255052180433,0.9964564605305388,0.0770392404929083,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDA39,0.10509080083358141,0.02814898577272535,0.03816749179960477,OUT046,628.5152,1.151883577206937,1.0220743830590528,0.09549352993780058,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
NCB19,0.1172968145281334,0.2669322609321424,0.23556272029012085,OUT035,1975.4286,0.922115522721881,1.0093036021221515,0.23660471051630869,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
FDZ34,0.1274188746650789,0.19364040707630853,0.681634510251343,OUT013,3861.64,1.0,0.9955251641421674,0.5494934513576966,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDV22,0.6129800535873771,0.01965493721450204,0.5376649416973969,OUT045,2816.3340000000003,0.9315179598643301,1.0064421723004997,0.1823441700638415,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDO40,0.7469484965763622,0.08960186259154214,0.5070034431473219,OUT049,3131.9232,0.9310779415490655,1.0095248527219647,0.14522679964245191,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDD21,0.3420660910985413,0.059609867502010756,0.3553827190677017,OUT013,4122.6336,1.0,1.0035993162607948,0.19313091462891951,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDO36,0.9017564751414111,0.22866560709324116,0.6276613083959823,OUT013,3056.022,0.9577806965850192,0.9972725653471077,0.15092173825247182,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDV34,0.3655849955343852,0.024224539258734745,0.17917693838328277,OUT049,1478.076,0.9310779625407573,0.9962351336723321,0.10565777192877804,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
NCY18,0.1625483774933016,0.08509460656602001,0.618915069032727,OUT045,2626.5809999999997,0.9315179157670479,1.01174268713051,0.4608898589586633,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
NCM54,0.782673414706758,0.14645778036043453,0.407803278799856,OUT018,3306.3628,0.9624832516196349,1.00196667972542,0.1122415405751023,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
FDB59,0.8154212563262877,0.03610642940431706,0.7076380824317992,OUT049,793.6336,1.0382300491246446,0.9978721922176437,0.18667371815922484,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDS45,0.03691574873474246,0.14098888833301904,0.32034258297170104,OUT010,211.7244,1.4641166614104073,1.0041383643303092,0.38591303589361603,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
FDV24,0.0643048526347127,0.2602998844218333,0.4983692588744236,OUT049,1198.44,1.0,0.9919214078984916,0.5032319656959968,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDD46,0.08812146472164334,0.7168942532893597,0.5276343133060326,OUT010,153.7998,1.4641166667030476,1.0090136943307106,0.49087438805462197,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
FDQ39,0.610002977076511,0.23951255209676237,0.679947741580588,OUT018,3057.3536,1.0408411650281177,1.0040198981462676,0.22921569004223544,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDD52,0.8154212563262877,0.5532980015624218,0.3411186154065563,OUT046,1537.9979999999998,0.9990697510988898,1.0169635091010936,0.09028726548545246,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDL39,0.6874069663590354,0.18476490015508765,0.6287894994193509,OUT018,360.8636,0.8782920686930694,0.9917643976568882,0.19268428373908317,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDV02,0.7261089610002978,0.17615364686957624,0.5904989168007931,OUT018,513.3318,1.0031395352624308,0.9949641829335721,0.17290284643422626,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDE11,0.782673414706758,0.3812984418113318,0.6498448206778994,OUT046,4257.1252,1.0,1.0002169757486208,0.1778709451434073,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
NCU54,0.25751711818993755,0.29309189734195873,0.7539822002186773,OUT049,7130.718000000001,0.93107793096246,0.9977713429728058,0.44493636615412113,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
FDR43,0.8124441798154212,0.8211585257818843,0.029834667807591253,OUT010,109.85700000000001,1.5560143934999282,1.0177058526696,0.008544029432978127,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
FDD51,0.3926763917832688,0.35798144643317564,0.05808358630618887,OUT013,498.0184,1.1410855654504506,1.001781959442603,0.04782188807119466,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDO60,0.919618934206609,0.09540544230776632,0.0595021018818464,OUT017,490.6946,1.0430713386255843,1.026429895080868,0.011803173169962204,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
NCS06,0.20125037213456382,0.08662014600562626,0.9838818939347636,OUT013,5522.811,1.1840044138151253,1.0021903426838745,0.6410660470384838,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
FDX50,0.9255730872283419,0.21921270564511472,0.33715339323187266,OUT045,1657.842,0.8765027645015901,1.0052658911885297,0.07786929245638613,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDQ55,0.5415302173265852,0.02912696332157027,0.35438865459188185,OUT035,3455.502,0.998880822993369,0.9939385227660426,0.13695383257213964,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDL52,0.12384638285203925,0.13146897053333997,0.023177576757736906,OUT018,75.9012,0.9624064744932915,0.9587796695068691,0.07848658588643143,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDK52,0.8154212563262877,0.23337749265931118,0.8268995035619937,OUT045,6771.186,1.0622711442308173,1.0023495386481374,0.2180368144140293,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
NCO02,0.3926763917832688,0.21614824073610847,0.14738724880983914,OUT017,988.7130000000001,1.0335903155242798,0.9939771916246826,0.08626125465843396,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
NCO30,0.8898481690979458,0.037397211500348276,0.6552285584282406,OUT035,918.804,0.9583971587311524,1.0084736188001355,0.15960677234105866,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
FDA33,0.11461744566835369,0.09352335358837495,0.49625803910383104,OUT049,3399.5748,1.0006230427042677,1.0048306689510367,0.43156753531601266,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDB12,0.3926763917832688,0.3129317760426087,0.3033755747067892,OUT013,1142.5128,0.9982383438205042,0.9904821387092142,0.15340399297823712,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDT40,0.08514438821077702,0.2836708754565081,0.4014365123022907,OUT013,3560.6984,1.0267170462848485,0.9943820727728735,0.39406476801735274,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
NCO05,0.16165525454004165,0.13314638661089154,0.2888321822219506,OUT017,2759.0752,0.9348909925083045,1.004381305709987,0.24400504863554054,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
FDR32,0.13247990473355165,0.2166763126331682,0.8331100720548188,OUT049,3653.9104,1.0,0.9958185942833572,0.649398600162291,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDM04,0.2762727002083954,0.13465416831824145,0.08266864291098752,OUT018,512.6659999999999,1.1285319845840254,0.9798412779428838,0.07812417850372325,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
DRL01,0.8898481690979458,0.2263846128387973,0.8557180354365735,OUT013,5608.6992,0.9577807024878187,0.9987563565191362,0.20895127671346292,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
FDQ56,0.1211670139922596,0.3154176430520333,0.22368912522326126,OUT018,1426.1436,0.9334195306474374,0.9978878367382286,0.22528494885831327,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDH08,0.1759452217922,0.04265298303271465,0.8417332205991213,OUT046,6201.927,0.8747287921575033,1.0010900323085576,0.5884468274188418,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
NCQ06,0.5028282226853229,0.2144432244384325,0.9457254378637547,OUT019,255.0014,1.614810587658441,0.9966008815221568,0.36382866940080233,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
FDG16,0.6367966656743078,0.4731380865335401,0.779840610122989,OUT019,1078.596,1.6148105872161866,0.9986582534340455,0.25287586012659524,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FDZ40,0.2607919023518905,0.11210481002720768,0.10373499989813173,OUT027,1024.6662,0.8704928828809381,1.0347197724462402,0.09271251891649807,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDY51,0.4730574575766597,0.23873431824916394,0.8013203824813752,OUT035,1322.2788,0.998880835685868,0.9987520126632141,0.32431168483995526,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
NCN41,0.7409943435546293,0.1503843573097097,0.3925451106628908,OUT018,1231.73,0.8782920646770744,1.0051160033457038,0.1139698822587292,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
NCM17,0.2009526644834772,0.2069375931776812,0.064171063980061,OUT027,2007.3870000000002,0.9251308148052353,1.0372506626892894,0.08487046269367152,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
FDP39,0.48198868710925874,0.20393979980989252,0.09440811143029837,OUT017,830.9184,0.8796766109634458,1.0246925868643095,0.051860041448326545,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDZ08,0.4730574575766597,0.3275602128895953,0.21846158547766034,OUT035,577.9144,1.1237409418058577,1.006350211745784,0.10052452621797936,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDU03,0.8422149449240846,0.2720808272369378,0.6491521164829642,OUT018,1277.0044,1.0411841703562459,1.0120859730197131,0.1663446848639447,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDZ49,0.38374516225066985,0.39890528568075023,0.7945291648839722,OUT046,2203.798,0.929632605246079,0.9909788147291463,0.3702564609833874,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
NCX30,0.7231318844894312,0.13248900878573652,0.922704059110758,OUT019,495.3552,1.794233980597283,1.00375382042046,0.2689944007955583,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
FDV08,0.1664185769574278,0.07720740880420852,0.03928464709437757,OUT045,545.2902,1.2869522390834909,0.9686760535862468,0.07802785799990941,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDB15,0.3774933015778505,0.4098384671333407,0.9901034981561845,OUT013,5536.7928,0.9288589901519417,1.0025263038759564,0.4603080065547294,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDY49,0.7529026495980946,0.02594505970683425,0.5688850178948583,OUT013,990.7104,0.9215224122596163,1.0026280932657736,0.16144968822914918,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDF24,0.6516820482286394,0.06754364967885688,0.22285125875218173,OUT017,1474.0812,0.9348909711656511,1.0161694428252541,0.07577982815707807,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
DRK47,0.19946412622804405,0.18662738086533542,0.8411746429517349,OUT045,2055.3246,0.9315179223118254,1.0028163206363563,0.5569877744796838,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
DRD37,0.3122953259898779,0.03184980431243818,0.05821771285373756,OUT017,792.302,1.0425592026717283,0.9756716784614866,0.05920656398516643,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
FDH40,0.41947008038106576,0.23298218300346735,0.20347167043579242,OUT018,649.8208,0.8782920662795923,0.9726237944648506,0.10478671258725822,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDL12,0.6725215838047036,0.36164758074757647,0.11940658340633895,OUT027,1078.596,0.8704928774322205,0.9901686329400786,0.04202522803546283,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDW11,0.4790116105983922,0.138451062716228,0.12236670537660696,OUT027,1114.5492,0.9251308185742194,0.9775960811932471,0.06285156314926685,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
NCE06,0.07561774337600474,0.27059371259904635,0.5454171165848325,OUT035,1294.3152,0.8745633881217048,0.9903929232413161,0.524460993242879,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
FDF32,0.7022923489133672,0.1677860804206823,0.700567576010703,OUT018,1384.1982,1.0,0.9911935460022795,0.21028245886835475,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
DRI47,0.6040488240547781,0.05338872362451078,0.4691152401714104,OUT035,1869.5664,0.8745633762971183,0.9834943214917805,0.16217477631436122,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
DRA12,0.41947008038106576,0.09655642125868599,0.4695507269998438,OUT035,992.7078,1.0,1.001646879798008,0.21487332868747952,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
FDX45,0.7261089610002978,0.3115417963233058,0.5257803109019415,OUT013,2972.797,1.0267392160348625,0.9959348636788626,0.15435915629181152,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDR35,0.4730574575766597,0.05266300870107329,0.704521762456791,OUT013,2587.9646,0.9982383726182001,0.9935158693746077,0.2871460998900691,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDK03,0.4790116105983923,0.3699105602013446,0.9412016380416846,OUT010,254.3356,1.556014394201262,0.9923308886879039,0.3747460057470654,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
NCJ18,0.46412622804406073,0.49329678241159425,0.36639637620629006,OUT013,3910.9092,0.8740008647963714,0.9936635282826304,0.15965168171487423,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
FDN48,0.5236677582613873,0.1893616898785082,0.26227003239410795,OUT045,2113.2492,0.8765027690282577,1.014385290386703,0.10768648675366824,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDZ59,0.1235486752009527,0.5497066880120683,0.5702924977419201,OUT019,665.8,1.5315372008617043,0.9942380409339177,0.474618789587628,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FDB57,0.9345043167609408,0.04660894274840006,0.8157406841472609,OUT027,7116.0704,0.9178236769044354,1.0063041140648388,0.19046546488031607,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
DRP35,0.8511461744566835,0.4788005834067723,0.41614713852046525,OUT019,127.8336,1.614810590319744,1.0127903674437642,0.10542296442307372,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
FDZ59,0.12354867520095264,0.3089756747083928,0.5753859109399724,OUT013,5326.4,0.8740008635515537,1.0014404897665208,0.4783058240801768,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDU58,0.12235784459660615,0.07867589444801484,0.6672362800426489,OUT018,4677.245,1.0411841823407215,1.0058104780944384,0.5465470472584744,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDL09,0.8958023221196785,0.38310017125066864,0.5755200374875211,OUT035,1845.5976,0.8745633893987846,0.9919753482698851,0.13909943582813009,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDY38,0.5385531408157189,0.3579742177307939,0.862654415310121,OUT017,6524.84,0.9275067624108317,1.0083601255451997,0.3169469842407997,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDI46,0.2944328669246799,0.21677040480579404,0.9392355805472363,OUT027,3271.7412,0.9949026870212578,0.9997738077008071,0.5072458144869911,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
